Nr wiersza;Nr zamówienia;Data zamówienia;Priorytet zamówienia;Wielkoœæ zamówienia;Rodzaj transportu;Rodzaj opakowania;Segment rynku;Nr klienta;Kategoria produktu;Podkategoria produktu;Nazwa produktu;Sprzeda¿;Cena jednostkowa;Rabat procentowy;Mar¿a podstawowa;Koszt dostawy;Zysk
21996;PL-2012-091230;2018-06-30;wysoki;18;lotniczy standardowy;ma³e opakowanie;korporacja;K01287;urz¹dzenia techniczne;akcesoria komputerowe;Imation 3.5 IBM Formatted Diskettes, 10/Box;498.47;29.12;0.1;0.74;8.33;-200.452
21997;PL-2012-091230;2018-06-30;wysoki;12;lotniczy standardowy;ma³e pude³ko;korporacja;K01285;artyku³y biurowe;segregatory;Acco D-Ring Binder w/DublLock®;955.64;74.83;0;0.36;10.465;659.3916
21998;PL-2012-090989;2018-06-22;wysoki;2;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K03325;urz¹dzenia techniczne;telefony;Accessory34;470.26;300.965;0.09;0.55;3.465;-945.4368
22014;PL-2012-088436;2018-04-27;nieokreœlony;4;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K03201;artyku³y biurowe;segregatory;"Avery Trapezoid Extra Heavy Duty 4"" Binders";577.08;146.79;0.09;0.35;10.465;398.1852
22027;PL-2012-090410;2018-08-28;niski;3;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K02369;urz¹dzenia techniczne;akcesoria komputerowe;Verbatim 4.7GB DVD-R;342.58;116.515;0.02;0.41;6.965;1298.556
22032;PL-2012-086138;2018-11-04;wysoki;20;lotniczy ekspresowy;ma³e opakowanie;biuro w domu;K02915;meble;wyposa¿enie wnêtrza;"Executive Impressions 12"" Wall Clock";1259.405;61.845;0.08;0.47;31.465;395.472
22033;PL-2012-086138;2018-11-04;wysoki;31;lotniczy ekspresowy;ma³e pude³ko;biuro w domu;K02916;artyku³y biurowe;papier;Southworth 25% Cotton Antique Laid Paper & Envelopes;1013.425;29.19;0;0.4;16.87;199.815
22034;PL-2012-086138;2018-11-04;wysoki;19;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02916;urz¹dzenia techniczne;telefony;6185;12095.335;720.965;0.02;0.58;10.5;6813.7839
22039;PL-2012-090494;2018-09-24;œredni;21;lotniczy ekspresowy;ma³e pude³ko;korporacja;K00918;artyku³y biurowe;koperty;Jet-Pak Recycled Peel 'N' Seal Padded Mailers;2398.095;125.615;0.1;0.4;51.52;320.46
22040;PL-2012-090494;2018-09-24;œredni;20;lotniczy standardowy;ma³e pude³ko;korporacja;K00920;artyku³y biurowe;segregatory;Round Ring Binders;153.44;7.28;0.03;0.38;5.215;-32.7635
22042;PL-2012-088601;2018-10-24;wysoki;23;lotniczy standardowy;ma³e pude³ko;korporacja;K01211;urz¹dzenia techniczne;telefony;688;13236.3;685.965;0.06;0.6;14.7;7541.92908
22043;PL-2012-088601;2018-10-24;wysoki;3;lotniczy standardowy;ma³e pude³ko;korporacja;K01212;artyku³y biurowe;segregatory;Ibico EB-19 Dual Function Manual Binding System;1737.4;605.465;0.06;0.39;69.965;547.64633
22057;PL-2012-091018;2018-04-30;niski;1;lotniczy standardowy;ma³e pude³ko;korporacja;K02539;artyku³y biurowe;przyrz¹dy;Belkin 8 Outlet SurgeMaster II Gold Surge Protector;216.02;209.93;0.02;0.57;13.965;2505.699
22058;PL-2012-091018;2018-04-30;niski;6;lotniczy standardowy;ma³e pude³ko;korporacja;K02539;urz¹dzenia techniczne;akcesoria komputerowe;Hayes Optima 56K V.90 Internal Voice Modem;4911.095;899.465;0.09;0.51;39.375;17479.119
22059;PL-2012-091018;2018-04-30;niski;12;lotniczy standardowy;woreczek foliowy;korporacja;K02539;urz¹dzenia techniczne;telefony;Accessory17;1275.855;125.965;0.01;0.82;17.5;-32.34
22062;PL-2012-091210;2018-07-21;niski;7;lotniczy ekspresowy;ma³e opakowanie;osoba fizyczna;K01354;meble;wyposa¿enie wnêtrza;"Executive Impressions 8-1/2"" Career Panel/Partition Cubicle Clock";275.17;36.4;0;0.51;18.9;117.145
22063;PL-2012-091210;2018-07-21;niski;5;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K01355;artyku³y biurowe;akcesoria piœmiennicze;Dixon My First Ticonderoga Pencil, #2;96.18;20.475;0.1;0.56;7.945;-44.065
22071;PL-2012-090306;2018-05-12;wysoki;3;lotniczy standardowy;ma³e pude³ko;korporacja;K01510;artyku³y biurowe;papier;"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case";348.285;108.43;0;0.4;20.16;240.31665
22072;PL-2012-090306;2018-05-12;wysoki;12;lotniczy standardowy;ma³e pude³ko;korporacja;K01510;artyku³y biurowe;papier;Southworth 25% Cotton Premium Laser Paper and Envelopes;824.39;69.93;0.04;0.37;30.38;283.22
22076;PL-2012-085982;2018-01-03;wysoki;11;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K03338;artyku³y biurowe;papier;Xerox 200;257.495;22.68;0.02;0.37;22.225;-6.027
22077;PL-2012-085982;2018-01-03;wysoki;6;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K03338;artyku³y biurowe;akcesoria piœmiennicze;Quartet Omega® Colored Chalk, 12/Pack;117.355;20.44;0.06;0.38;3.5;-563.0394
22078;PL-2012-085982;2018-01-03;wysoki;10;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K03338;artyku³y biurowe;teczki;2300 Heavy-Duty Transfer File Systems by Perma;863.625;87.43;0.04;0.66;30.765;179.571
22079;PL-2012-085982;2018-01-03;wysoki;8;l¹dowy;wielkie pud³o;osoba fizyczna;K03340;meble;szafki;Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish;24087.77;3083.43;0.07;0.62;155.925;16620.5613
22083;PL-2012-087427;2018-05-12;niski;16;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01558;artyku³y biurowe;segregatory;"Wilson Jones Ledger-Size, Piano-Hinge Binder, 2"", Blue";2184.35;143.43;0.08;0.37;26.145;232.1298
22084;PL-2012-087427;2018-05-12;niski;8;l¹dowy;wielkie pud³o;osoba fizyczna;K01558;meble;szafki;Hon Metal Bookcases, Black;2074.765;248.43;0.05;0.6;93.59;-155.967
22085;PL-2012-088488;2018-04-11;œredni;8;lotniczy standardowy;ma³e pude³ko;korporacja;K01547;urz¹dzenia techniczne;telefony;Timeport L7089;2896.6;440.965;0.08;0.58;26.915;1998.654
22089;PL-2012-088392;2018-02-24;niski;3;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01014;urz¹dzenia techniczne;akcesoria komputerowe;Microsoft Internet Keyboard;219.205;73.395;0.07;0.77;14;-1798.3098
22091;PL-2012-088759;2018-01-20;wysoki;2;lotniczy standardowy;ma³e pude³ko;korporacja;K02791;artyku³y biurowe;przyrz¹dy;Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit;409.92;199.36;0.03;0.56;46.27;-27.6458
22092;PL-2012-088759;2018-01-20;wysoki;12;lotniczy ekspresowy;du¿e pude³ko;korporacja;K02791;meble;wyposa¿enie wnêtrza;Westinghouse Clip-On Gooseneck Lamps;390.705;29.295;0.04;0.59;35.56;-1134.693
22093;PL-2012-088759;2018-01-20;wysoki;1;lotniczy ekspresowy;ma³e pude³ko;korporacja;K02792;artyku³y biurowe;papier;Xerox 1893;152.495;143.465;0.02;0.36;61.18;-109.8454
22129;PL-2012-090696;2018-06-10;wysoki;17;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00434;urz¹dzenia techniczne;telefony;6000;3268.02;230.965;0.04;0.55;8.75;2254.9338
22130;PL-2012-090696;2018-06-10;wysoki;12;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00441;artyku³y biurowe;papier;Xerox 1981;206.675;18.48;0.1;0.4;19.495;-284.704
22137;PL-2012-090544;2018-11-17;wysoki;36;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01418;artyku³y biurowe;koperty;Staples Standard Envelopes;718.06;19.88;0.05;0.38;4.865;495.4614
22138;PL-2012-090544;2018-11-17;wysoki;29;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K01418;meble;wyposa¿enie wnêtrza;12-1/2 Diameter Round Wall Clock;2043.895;69.93;0.07;0.49;36.715;270.193
22143;PL-2012-088138;2018-05-02;nieokreœlony;16;l¹dowy;wielkie pud³o;biuro w domu;K02466;urz¹dzenia techniczne;urz¹dzenia biurowe;Hewlett-Packard 2600DN Business Color Inkjet Printer;5422.76;419.965;0.07;0.39;196.49;880.53
22151;PL-2012-086399;2018-09-29;wysoki;13;l¹dowy;kontener;osoba fizyczna;K01463;urz¹dzenia techniczne;urz¹dzenia biurowe;Lexmark Z55se Color Inkjet Printer;4113.445;318.395;0.09;0.38;98;1454.425
22154;PL-2012-088186;2018-02-22;wysoki;12;lotniczy standardowy;ma³e opakowanie;biuro w domu;K01357;meble;wyposa¿enie wnêtrza;Ultra Door Push Plate;201.53;17.185;0.09;0.52;10.675;-103.67
22155;PL-2012-088186;2018-02-22;wysoki;1;l¹dowy;wielkie pud³o;biuro w domu;K01358;meble;szafki;Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish;3175.935;3083.43;0;0.62;155.925;-3950.31
22157;PL-2012-091425;2018-09-23;nieokreœlony;9;l¹dowy;wielkie pud³o;ma³a firma;K02750;meble;szafki;Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black;2338.98;248.43;0.04;NA;93.975;2.2491
22158;PL-2012-091425;2018-09-23;nieokreœlony;15;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02750;artyku³y biurowe;papier;Xerox 1892;1870.19;135.66;0.1;0.36;46.41;-583.50425
22172;PL-2012-087635;2018-06-03;nieokreœlony;7;l¹dowy;wielkie pud³o;biuro w domu;K02885;meble;sto³y;"Iceberg OfficeWorks 42"" Round Tables";3617.25;528.43;0.1;0.7;56.035;530.36991
22181;PL-2012-086412;2018-03-22;krytyczny;11;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01108;artyku³y biurowe;akcesoria piœmiennicze;Hunt Boston® Vacuum Mount KS Pencil Sharpener;1353.485;122.465;0.02;0.59;27.055;775.705
22183;PL-2012-086332;2018-06-16;krytyczny;8;l¹dowy;wielkie pud³o;osoba fizyczna;K01946;meble;sto³y;"Iceberg OfficeWorks 42"" Round Tables";4097.135;528.43;0.08;0.75;137.375;-1021.645425
22187;PL-2012-087834;2018-08-03;krytyczny;7;lotniczy standardowy;woreczek foliowy;biuro w domu;K02666;artyku³y biurowe;spinacze i zszywki;Binder Clips by OIC;36.68;5.18;0.03;0.37;2.45;4.0404
22188;PL-2012-087834;2018-08-03;krytyczny;15;l¹dowy;kontener;biuro w domu;K02668;meble;krzes³a;Bevis Steel Folding Chairs;5199.985;335.825;0.03;0.57;260.225;-2150.7122
22195;PL-2012-089469;2018-06-26;wysoki;19;lotniczy standardowy;du¿e pude³ko;ma³a firma;K02176;meble;wyposa¿enie wnêtrza;Tensor Computer Mounted Lamp;986.93;52.115;0.05;0.58;47.46;-946.344
22207;PL-2012-090315;2018-09-07;niski;22;lotniczy standardowy;ma³e pude³ko;korporacja;K02215;artyku³y biurowe;papier;Xerox 1898;483.84;23.38;0.09;0.37;24.22;-568.89
22208;PL-2012-090693;2018-10-20;œredni;19;l¹dowy;wielkie pud³o;biuro w domu;K03184;meble;szafki;Rush Hierlooms Collection Rich Wood Bookcases;11268.88;563.43;0.03;0.72;122.57;1529.1458
22214;PL-2012-090188;2018-03-13;krytyczny;7;l¹dowy;kontener;korporacja;K00910;meble;krzes³a;Global Deluxe Office Fabric Chairs;2235.94;335.93;0.08;0.58;203.7;-162.239
22215;PL-2012-090188;2018-03-13;krytyczny;8;lotniczy standardowy;ma³e pude³ko;korporacja;K00911;artyku³y biurowe;papier;Xerox 1885;1307.53;168.14;0.07;0.37;25.305;902.1957
22225;PL-2012-088736;2018-10-15;niski;15;l¹dowy;kontener;osoba fizyczna;K01400;urz¹dzenia techniczne;kopiarki i faksy;Canon PC940 Copier;25004.14;1574.965;0.02;0.38;171.5;17252.8566
22226;PL-2012-088736;2018-10-15;niski;6;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01394;artyku³y biurowe;teczki;SimpliFile™ Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h;236.005;39.725;0.1;0.57;30.1;-288.5652
22227;PL-2012-088736;2018-10-15;niski;13;l¹dowy;wielkie pud³o;osoba fizyczna;K01397;urz¹dzenia techniczne;urz¹dzenia biurowe;Hewlett-Packard Deskjet 1220Cse Color Inkjet Printer;16662.345;1403.395;0.1;0.36;168.91;10486.9282
22228;PL-2012-088736;2018-10-15;niski;16;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K01395;artyku³y biurowe;akcesoria piœmiennicze;Boston 1730 StandUp Electric Pencil Sharpener;1307.04;74.83;0;0.59;31.465;63.5306
22235;PL-2012-086438;2018-08-16;niski;3;lotniczy ekspresowy;du¿e pude³ko;korporacja;K00608;urz¹dzenia techniczne;kopiarki i faksy;Canon PC1060 Personal Laser Copier;7000.91;2449.965;0.09;0.41;85.715;-660.4416
22239;PL-2012-090390;2018-12-12;œredni;2;l¹dowy;kontener;korporacja;K02159;meble;krzes³a;Metal Folding Chairs, Beige, 4/Carton;243.075;118.79;0.09;0.58;67.165;-155.12
22240;PL-2012-090390;2018-12-12;œredni;23;lotniczy standardowy;ma³e pude³ko;korporacja;K02159;meble;wyposa¿enie wnêtrza;9-3/4 Diameter Round Wall Clock;1112.475;48.265;0.03;0.43;30.73;-29.645
22241;PL-2012-090195;2018-10-04;krytyczny;14;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00010;artyku³y biurowe;koperty;Park Ridge™ Embossed Executive Business Envelopes;724.325;54.495;0.06;0.38;4.865;499.78425
22249;PL-2012-090305;2018-05-05;krytyczny;16;lotniczy standardowy;ma³e pude³ko;korporacja;K01510;artyku³y biurowe;przyrz¹dy;Fellowes Smart Surge Ten-Outlet Protector, Platinum;3099.495;210.77;0.09;0.57;12.25;2138.65155
22250;PL-2012-090305;2018-05-05;krytyczny;8;lotniczy standardowy;du¿e pude³ko;korporacja;K01510;urz¹dzenia techniczne;kopiarki i faksy;Canon PC-428 Personal Copier;5657.015;699.965;0.07;0.46;85.715;1193.08
22256;PL-2012-091331;2018-03-21;œredni;4;lotniczy standardowy;ma³e pude³ko;korporacja;K01372;artyku³y biurowe;segregatory;Wilson Jones Easy Flow II™ Sheet Lifters;28.35;6.3;0.08;0.37;16.765;-207.1265
22267;PL-2012-089851;2018-08-30;wysoki;1;lotniczy standardowy;ma³e opakowanie;korporacja;K00696;meble;wyposa¿enie wnêtrza;Aluminum Document Frame;50.4;42.77;0.1;0.55;9.975;-13.4498
22268;PL-2012-089506;2018-03-21;krytyczny;3;lotniczy standardowy;ma³e pude³ko;korporacja;K02347;artyku³y biurowe;przyrz¹dy;Belkin 8 Outlet SurgeMaster II Gold Surge Protector;620.865;209.93;0.07;0.57;13.965;-471.478
22269;PL-2012-089506;2018-03-21;krytyczny;11;lotniczy standardowy;ma³e opakowanie;korporacja;K02347;urz¹dzenia techniczne;akcesoria komputerowe;Memorex 4.7GB DVD+RW, 3/Pack;1118.39;99.68;0;0.4;6.965;-505.827
22276;PL-2012-090324;2018-06-09;œredni;6;lotniczy ekspresowy;ma³e opakowanie;biuro w domu;K02450;artyku³y biurowe;no¿yczki i linijki;"Acme Hot Forged Carbon Steel Scissors with Nickel-Plated Handles, 3 7/8"" Cut, 8""L";313.005;48.65;0;0.56;26.565;-100.184
22300;PL-2012-090176;2018-02-08;krytyczny;9;lotniczy standardowy;ma³e pude³ko;korporacja;K02635;artyku³y biurowe;segregatory;GBC ProClick Spines for 32-Hole Punch;407.75;43.855;0.04;0.38;25.095;61.467
22301;PL-2012-090176;2018-02-08;krytyczny;6;lotniczy ekspresowy;du¿e pude³ko;korporacja;K02635;meble;wyposa¿enie wnêtrza;Eldon Antistatic Chair Mats for Low to Medium Pile Carpets;2125.445;368.515;0.06;0.79;35.42;-5608.883
22315;PL-2012-090846;2018-11-25;niski;17;lotniczy standardowy;du¿e pude³ko;biuro w domu;K00943;meble;sto³y;Hon 2111 Invitation™ Series Corner Table;12221.79;732.795;0.09;0.79;241.5;354.1891353
22316;PL-2012-090260;2018-12-26;œredni;2;lotniczy ekspresowy;woreczek foliowy;biuro w domu;K00756;artyku³y biurowe;akcesoria piœmiennicze;Avery Hi-Liter® Fluorescent Desk Style Markers;29.855;11.83;0.08;0.48;2.975;11.55
22317;PL-2012-090260;2018-12-26;œredni;19;lotniczy standardowy;ma³e opakowanie;biuro w domu;K00756;artyku³y biurowe;akcesoria piœmiennicze;Hunt BOSTON® Vista® Battery-Operated Pencil Sharpener, Black;724.395;40.81;0.1;0.58;27.825;-321.5625
22332;PL-2012-087307;2018-08-21;œredni;14;lotniczy standardowy;woreczek foliowy;biuro w domu;K00096;artyku³y biurowe;papier;Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”;328.895;24.43;0.1;0.38;5.6;226.93755
22333;PL-2012-088650;2018-09-26;niski;3;l¹dowy;wielkie pud³o;korporacja;K00582;meble;sto³y;BPI Conference Tables;1336.02;511.175;0.05;0.71;280.7;-1235.356623
22334;PL-2012-088592;2018-06-21;wysoki;9;lotniczy standardowy;ma³e pude³ko;korporacja;K03354;artyku³y biurowe;teczki;Filing/Storage Totes and Swivel Casters;307.44;33.985;0.09;0.6;33.075;-425.04
22343;PL-2012-089669;2018-11-01;niski;9;lotniczy standardowy;ma³e opakowanie;korporacja;K02122;urz¹dzenia techniczne;akcesoria komputerowe;Imation Neon Mac Format Diskettes, 10/Pack;248.535;28.42;0.06;0.77;9.905;-544.733
22344;PL-2012-089669;2018-11-01;niski;7;lotniczy standardowy;œrednie pude³ko;korporacja;K02122;urz¹dzenia techniczne;urz¹dzenia biurowe;Soundgear TeleForum DX Desktop Conference Phone;2308.53;337.575;0.06;0.38;48.965;-1564.374
22347;PL-2012-091338;2018-07-14;niski;14;lotniczy standardowy;ma³e pude³ko;korporacja;K00642;artyku³y biurowe;etykiety;Self-Adhesive Address Labels for Typewriters by Universal;375.9;25.585;0.01;0.38;1.715;259.371
22351;PL-2012-086439;2018-09-14;nieokreœlony;10;lotniczy standardowy;ma³e pude³ko;korporacja;K00609;urz¹dzenia techniczne;akcesoria komputerowe;Microsoft Natural Keyboard Elite;1328.425;139.93;0.1;0.7;14;-79.205
22359;PL-2012-086549;2018-11-29;niski;3;lotniczy standardowy;ma³e pude³ko;korporacja;K02980;artyku³y biurowe;segregatory;Ibico EB-19 Dual Function Manual Binding System;1840.545;605.465;0.08;0.39;69.965;35.0812
22360;PL-2012-086300;2018-07-25;œredni;12;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00263;meble;wyposa¿enie wnêtrza;"Howard Miller 13"" Diameter Goldtone Round Wall Clock";1958.67;164.29;0.02;0.44;23.695;1351.4823
22361;PL-2012-086300;2018-07-25;œredni;8;lotniczy standardowy;du¿e pude³ko;biuro w domu;K00263;artyku³y biurowe;teczki;Office Impressions Heavy Duty Welded Shelving & Multimedia Storage Drawers;4654.755;585.445;0.07;0.85;122.5;-2166.325
22362;PL-2012-091176;2018-10-23;nieokreœlony;16;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00540;urz¹dzenia techniczne;telefony;StarTAC Series;3041.22;230.965;0.06;0.55;13.65;1516.05972
22379;PL-2012-087816;2018-08-21;niski;6;lotniczy standardowy;ma³e opakowanie;ma³a firma;K00693;meble;wyposa¿enie wnêtrza;Nu-Dell Leatherette Frames;323.295;50.19;0.02;0.49;17.5;223.07355
22387;PL-2012-089778;2018-08-22;œredni;9;lotniczy ekspresowy;ma³e pude³ko;korporacja;K01765;artyku³y biurowe;przyrz¹dy;Hoover WindTunnel™ Plus Canister Vacuum;11268.04;1271.375;0.09;0.57;69.965;7774.9476
22388;PL-2012-091345;2018-08-28;niski;9;lotniczy standardowy;ma³e opakowanie;korporacja;K01153;urz¹dzenia techniczne;akcesoria komputerowe;Imation Neon 80 Minute CD-R Spindle, 50/Pack;1067.71;118.93;0.05;0.45;6.965;736.7199
22396;PL-2012-086414;2018-10-18;niski;14;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01108;artyku³y biurowe;etykiety;Avery 510;173.53;13.125;0.06;0.37;1.75;119.7357
22399;PL-2012-091444;2018-06-01;wysoki;1;lotniczy standardowy;woreczek foliowy;korporacja;K02623;artyku³y biurowe;akcesoria piœmiennicze;Dixon Ticonderoga® Erasable Colored Pencil Set, 12-Color;23.625;20.93;0.04;0.51;5.845;383.313
22400;PL-2012-091444;2018-06-01;wysoki;14;lotniczy standardowy;ma³e pude³ko;korporacja;K02623;artyku³y biurowe;teczki;Fellowes Personal Hanging Folder Files, Navy;697.13;47.005;0.02;0.57;19.25;938.952
22402;PL-2012-088214;2018-05-06;niski;8;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01376;artyku³y biurowe;papier;Xerox 1985;171.815;22.68;0.1;0.37;18.06;-149.835
22403;PL-2012-088214;2018-05-06;niski;16;lotniczy standardowy;du¿e pude³ko;biuro w domu;K01381;artyku³y biurowe;teczki;Space Solutions™ Industrial Galvanized Steel Shelving.;4135.215;275.8;0.1;0.83;122.5;-4642.015
22411;PL-2012-088322;2018-10-15;krytyczny;12;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02500;artyku³y biurowe;przyrz¹dy;Staples 6 Outlet Surge;519.645;41.895;0.04;0.58;17.43;-46.305
22412;PL-2012-088322;2018-10-15;krytyczny;15;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K02500;artyku³y biurowe;teczki;Acco Perma® 2700 Stacking Storage Drawers;1500.8;104.09;0.09;0.7;23.24;-79.758
22416;PL-2012-088985;2018-08-04;niski;15;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01344;artyku³y biurowe;teczki;Multi-Use Personal File Cart and Caster Set, Three Stacking Bins;1906.765;121.66;0.03;0.57;28.77;1099.196
22419;PL-2012-086700;2018-05-25;œredni;15;l¹dowy;kontener;biuro w domu;K02250;meble;krzes³a;Global Stack Chair without Arms, Black;1354.22;90.93;0.03;0.6;50.26;-792.435
22433;PL-2012-086630;2018-06-05;krytyczny;2;lotniczy standardowy;ma³e opakowanie;korporacja;K02094;urz¹dzenia techniczne;akcesoria komputerowe;80 Minute Slim Jewel Case CD-R , 10/Pack - Staples;60.9;29.155;0.06;0.52;6.965;-60.032
22434;PL-2012-086630;2018-06-05;krytyczny;10;lotniczy standardowy;ma³e pude³ko;korporacja;K02094;artyku³y biurowe;teczki;Fellowes Recycled Storage Drawers;3700.62;388.605;0.06;0.78;30.24;256.746
22435;PL-2012-086595;2018-08-28;krytyczny;20;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02924;artyku³y biurowe;segregatory;Storex DuraTech Recycled Plastic Frosted Binders;284.2;14.84;0.08;0.35;18.935;-284.66893
22436;PL-2012-086595;2018-08-28;krytyczny;21;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02924;artyku³y biurowe;etykiety;Avery 481;225.435;10.78;0.04;0.37;3.465;155.55015
22443;PL-2012-090857;2018-08-11;nieokreœlony;9;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01157;urz¹dzenia techniczne;akcesoria komputerowe;Micro Innovations Media Access Pro Keyboard;2495.08;271.285;0.02;0.76;14;-0.5642
22445;PL-2012-088647;2018-03-09;niski;11;lotniczy standardowy;du¿e pude³ko;korporacja;K00583;artyku³y biurowe;przyrz¹dy;Honeywell Enviracaire® Portable Air Cleaner for up to 8 x 10 Room;2921.205;268.52;0.09;0.54;69.825;1593.97
22452;PL-2012-087210;2018-11-27;niski;20;lotniczy standardowy;ma³e pude³ko;korporacja;K02525;urz¹dzenia techniczne;telefony;5190;4056.185;230.965;0.03;0.59;26.915;-616.42
22453;PL-2012-087210;2018-11-27;niski;17;lotniczy standardowy;ma³e pude³ko;korporacja;K02525;urz¹dzenia techniczne;telefony;StarTAC Analog;3026.45;230.965;0.1;0.6;31.465;-53.116
22458;PL-2012-089280;2018-01-29;œredni;4;lotniczy ekspresowy;ma³e pude³ko;korporacja;K02254;artyku³y biurowe;przyrz¹dy;Belkin F9M820V08 8 Outlet Surge;604.66;150.43;0.08;0.56;16.17;4282.761
22461;PL-2012-088802;2018-07-28;wysoki;1;lotniczy standardowy;ma³e pude³ko;korporacja;K02007;artyku³y biurowe;koperty;"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box";52.5;34.23;0.1;0.35;20.16;-48.09
22465;PL-2012-091421;2018-07-16;œredni;3;lotniczy standardowy;ma³e opakowanie;korporacja;K01772;urz¹dzenia techniczne;akcesoria komputerowe;Maxell Pro 80 Minute CD-R, 10/Pack;183.47;61.18;0.06;0.45;6.965;-3.136
22471;PL-2012-089930;2018-09-06;niski;15;lotniczy ekspresowy;ma³e pude³ko;biuro w domu;K03345;artyku³y biurowe;koperty;Ames Color-File® Green Diamond Border X-ray Mailers;4374.79;293.93;0.06;0.38;17.535;3018.6051
22472;PL-2012-089930;2018-09-06;niski;14;l¹dowy;kontener;biuro w domu;K03345;meble;sto³y;Hon Non-Folding Utility Tables;7272.65;557.585;0.09;0.55;210;-927.927
22516;PL-2012-090892;2018-11-25;wysoki;31;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02118;urz¹dzenia techniczne;akcesoria komputerowe;IBM Active Response Keyboard, Black;4618.985;139.93;0;0.67;24.92;1237.236
22517;PL-2012-090892;2018-11-25;wysoki;14;lotniczy standardowy;œrednie pude³ko;biuro w domu;K02118;urz¹dzenia techniczne;urz¹dzenia biurowe;TI 30X Scientific Calculator;575.085;41.965;0.08;0.36;20.965;15.27372
22518;PL-2012-090379;2018-02-02;nieokreœlony;3;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01230;artyku³y biurowe;papier;Xerox 1899;67.375;20.23;0.02;0.36;17.36;-66.64
22519;PL-2012-090379;2018-02-02;nieokreœlony;9;lotniczy standardowy;woreczek foliowy;ma³a firma;K01230;artyku³y biurowe;akcesoria piœmiennicze;Newell 337;103.6;11.48;0.07;0.56;13.895;-322.56
22520;PL-2012-090379;2018-02-02;nieokreœlony;6;l¹dowy;wielkie pud³o;ma³a firma;K01230;meble;sto³y;Hon 94000 Series Round Tables;5983.075;1036.63;0.1;0.76;189.42;-1615.075
22524;PL-2012-091160;2018-10-20;niski;2;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K00629;artyku³y biurowe;papier;HP Office Paper (20Lb. and 87 Bright);71.26;23.38;0.1;0.37;24.255;-38.745
22525;PL-2012-091160;2018-10-20;niski;12;lotniczy standardowy;woreczek foliowy;ma³a firma;K00629;artyku³y biurowe;spinacze i zszywki;Staples Vinyl Coated Paper Clips;176.26;13.755;0.02;0.39;3.465;120.2026
22531;PL-2012-089963;2018-11-04;krytyczny;30;lotniczy standardowy;woreczek foliowy;biuro w domu;K00163;artyku³y biurowe;akcesoria piœmiennicze;Newell 312;628.88;20.44;0.01;0.55;4.2;335.181
22532;PL-2012-086559;2018-08-30;wysoki;4;lotniczy standardowy;œrednie pude³ko;korporacja;K00573;urz¹dzenia techniczne;urz¹dzenia biurowe;Canon MP41DH Printing Calculator;2133.6;528.43;0.02;0.38;48.965;229.8366
22533;PL-2012-086559;2018-08-30;wysoki;7;lotniczy standardowy;woreczek foliowy;korporacja;K00573;artyku³y biurowe;akcesoria piœmiennicze;Newell 310;46.83;6.16;0;0.56;2.45;-0.2184
