Nr wiersza;Nr zamówienia;Data zamówienia;Priorytet zamówienia;Wielkoœæ zamówienia;Rodzaj transportu;Rodzaj opakowania;Segment rynku;Nr klienta;Kategoria produktu;Podkategoria produktu;Nazwa produktu;Sprzeda¿;Cena jednostkowa;Rabat procentowy;Mar¿a podstawowa;Koszt dostawy;Zysk
22407;PL-2011-090905;2017-08-05;niski;18;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01427;urz¹dzenia techniczne;telefony;i2000;6385.155;440.965;0.09;0.6;8.75;4405.75695
22414;PL-2011-088233;2017-10-17;wysoki;4;lotniczy ekspresowy;ma³e opakowanie;biuro w domu;K01350;meble;wyposa¿enie wnêtrza;Advantus Panel Wall Certificate Holder - 8.5x11;196.84;42.7;0;0.43;21.07;-603.043
22438;PL-2011-091386;2017-09-17;niski;5;lotniczy standardowy;ma³e pude³ko;korporacja;K02647;artyku³y biurowe;przyrz¹dy;Staples Surge Protector 6 outlet;182.735;38.43;0.1;0.58;13.965;-73.605
22439;PL-2011-091386;2017-09-17;niski;4;lotniczy standardowy;woreczek foliowy;korporacja;K02647;meble;wyposa¿enie wnêtrza;Eldon Radial Chair Mat for Low to Medium Pile Carpets;596.12;139.93;0.01;0.65;32.2;411.3228
22449;PL-2011-088794;2017-01-09;nieokreœlony;6;lotniczy standardowy;woreczek foliowy;ma³a firma;K02165;artyku³y biurowe;akcesoria piœmiennicze;Newell 339;56.105;9.73;0.09;0.59;3.395;-17.7506
22450;PL-2011-088794;2017-01-09;nieokreœlony;3;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02164;artyku³y biurowe;segregatory;"Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""";65.38;18.83;0.01;0.36;26.495;-233.72853
22451;PL-2011-088794;2017-01-09;nieokreœlony;11;lotniczy standardowy;woreczek foliowy;ma³a firma;K02164;artyku³y biurowe;akcesoria piœmiennicze;Newell 337;127.05;11.48;0.05;0.56;13.895;-507.2158
22459;PL-2011-086789;2017-01-16;œredni;12;lotniczy standardowy;ma³e pude³ko;korporacja;K03133;artyku³y biurowe;segregatory;Fellowes Black Plastic Comb Bindings;227.36;20.335;0.1;0.39;29.715;-1226.53825
22460;PL-2011-086789;2017-01-16;œredni;10;lotniczy standardowy;woreczek foliowy;korporacja;K03133;artyku³y biurowe;spinacze i zszywki;Assorted Color Push Pins;66.99;6.335;0.03;0.52;2.625;14.7098
22470;PL-2011-089525;2017-12-18;niski;21;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00152;urz¹dzenia techniczne;akcesoria komputerowe;Microsoft Natural Keyboard Elite;2703.96;139.93;0.1;0.7;14;1260.84
22473;PL-2011-091466;2017-11-08;niski;2;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02991;artyku³y biurowe;przyrz¹dy;Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge;495.565;248.395;0.05;0.59;12.25;63.763
22476;PL-2011-091466;2017-11-08;niski;36;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02992;artyku³y biurowe;papier;Xerox 1928;710.675;18.48;0;0.4;21.91;87.703
22480;PL-2011-086410;2017-06-29;œredni;13;lotniczy standardowy;du¿e pude³ko;osoba fizyczna;K01109;meble;wyposa¿enie wnêtrza;Westinghouse Clip-On Gooseneck Lamps;381.465;29.295;0.08;0.59;35.56;-592.312
22484;PL-2011-090048;2017-10-29;œredni;3;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00803;urz¹dzenia techniczne;telefony;Accessory27;328.37;125.965;0.03;0.85;17.5;-645.918
22488;PL-2011-089456;2017-03-18;œredni;8;lotniczy ekspresowy;œrednie pude³ko;ma³a firma;K01967;artyku³y biurowe;przyrz¹dy;Honeywell Quietcare HEPA Air Cleaner;2243.885;275.275;0.01;0.52;48.965;1548.28065
22501;PL-2011-088102;2017-02-16;niski;9;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01132;artyku³y biurowe;segregatory;Avery Printable Repositionable Plastic Tabs;265.335;30.1;0.04;0.38;21.665;-223.34725
22502;PL-2011-088102;2017-02-16;niski;4;lotniczy standardowy;du¿e pude³ko;biuro w domu;K01132;urz¹dzenia techniczne;kopiarki i faksy;Canon Imageclass D680 Copier / Fax;9205;2449.965;0.07;0.54;85.715;1138.515
22503;PL-2011-089315;2017-06-17;niski;10;lotniczy ekspresowy;œrednie pude³ko;osoba fizyczna;K03098;artyku³y biurowe;przyrz¹dy;Harmony HEPA Quiet Air Purifiers;460.915;40.95;0;0.5;24.36;-39.368
22508;PL-2011-088297;2017-07-17;œredni;15;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02579;meble;wyposa¿enie wnêtrza;Regeneration Desk Collection;91.035;6.16;0.07;0.41;17.01;2.058
22511;PL-2011-087148;2017-12-26;niski;22;l¹dowy;kontener;korporacja;K02062;meble;krzes³a;Hon 4070 Series Pagoda™ Armless Upholstered Stacking Chairs;23368.135;1021.055;0.04;0.56;170.8;-405.66365
22526;PL-2011-091482;2017-11-25;œredni;6;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02339;artyku³y biurowe;koperty;Peel & Seel® Recycled Catalog Envelopes, Brown;258.86;40.53;0.05;0.35;24.395;9.821
22528;PL-2011-088600;2017-07-15;wysoki;12;lotniczy standardowy;ma³e pude³ko;korporacja;K01212;artyku³y biurowe;segregatory;"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue";206.325;17.185;0.08;0.38;17.395;-349.16875
22529;PL-2011-088600;2017-07-15;wysoki;1;lotniczy standardowy;du¿e pude³ko;korporacja;K01212;urz¹dzenia techniczne;kopiarki i faksy;Canon imageCLASS 2200 Advanced Copier;12855.115;12249.965;0.01;0.37;85.715;-10716.37
22530;PL-2011-088600;2017-07-15;wysoki;2;lotniczy standardowy;woreczek foliowy;korporacja;K01213;artyku³y biurowe;akcesoria piœmiennicze;Newell 312;41.09;20.44;0.03;0.55;4.2;-0.035
22537;PL-2011-091488;2017-11-05;œredni;3;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01101;artyku³y biurowe;teczki;Eldon® Gobal File Keepers;178.57;52.99;0.02;0.81;15.855;20.594
22540;PL-2011-085915;2017-01-07;wysoki;3;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02630;urz¹dzenia techniczne;telefony;i1000;579.985;230.965;0.07;0.58;20.965;-487.13896
22547;PL-2011-090578;2017-05-20;nieokreœlony;12;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00871;artyku³y biurowe;segregatory;Storex Dura Pro™ Binders;261.695;20.79;0.01;0.38;34.72;-837.6025
22548;PL-2011-090578;2017-05-20;nieokreœlony;18;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00871;artyku³y biurowe;papier;Xerox 231;447.335;22.68;0;0.37;17.885;-116.585
22555;PL-2011-090404;2017-01-05;nieokreœlony;1;l¹dowy;kontener;korporacja;K02151;meble;krzes³a;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;870.94;853.93;0.08;0.55;151.62;-569.8854
22562;PL-2011-091108;2017-03-24;nieokreœlony;11;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02430;artyku³y biurowe;segregatory;Avery Premier Heavy-Duty Binder with Round Locking Rings;532.175;49.98;0.1;0.39;10.465;367.20075
22576;PL-2011-090296;2017-06-25;nieokreœlony;10;lotniczy ekspresowy;du¿e pude³ko;osoba fizyczna;K03261;meble;wyposa¿enie wnêtrza;Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting;3604.86;368.69;0.07;0.61;85.715;2487.3534
22580;PL-2011-088136;2017-08-27;œredni;7;lotniczy standardowy;ma³e pude³ko;korporacja;K02466;artyku³y biurowe;segregatory;Economy Binders;51.695;7.28;0.04;0.36;5.215;-13.01846
22582;PL-2011-088136;2017-08-27;œredni;8;lotniczy ekspresowy;ma³e pude³ko;korporacja;K02466;urz¹dzenia techniczne;akcesoria komputerowe;Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad;1534.155;188.93;0.02;0.62;19.25;356.902
22583;PL-2011-088136;2017-08-27;œredni;7;lotniczy standardowy;ma³e pude³ko;korporacja;K02466;artyku³y biurowe;papier;Xerox 1989;133.385;17.43;0.05;0.38;17.57;-58.2218
22593;PL-2011-085867;2017-11-03;wysoki;17;l¹dowy;kontener;korporacja;K01739;meble;sto³y;SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black;20423.935;1223.075;0.09;NA;210;-317.618
22595;PL-2011-086052;2017-07-04;krytyczny;2;l¹dowy;wielkie pud³o;biuro w domu;K02203;urz¹dzenia techniczne;urz¹dzenia biurowe;Okidata ML320 Series Turbo Dot Matrix Printers;2824.5;1399.93;0.03;0.56;42.21;-2322.2997
22596;PL-2011-090787;2017-11-16;wysoki;37;lotniczy standardowy;œrednie pude³ko;korporacja;K01721;artyku³y biurowe;teczki;Eldon Simplefile® Box Office®;1627.29;43.54;0.04;0.57;21.945;-904.981
22597;PL-2011-091437;2017-10-28;wysoki;6;lotniczy standardowy;ma³e pude³ko;biuro w domu;K03359;artyku³y biurowe;segregatory;Lock-Up Easel 'Spel-Binder';550.655;99.855;0.09;0.38;5.215;376.09117
22598;PL-2011-086382;2017-02-15;niski;3;lotniczy standardowy;ma³e pude³ko;korporacja;K00393;artyku³y biurowe;teczki;Filing/Storage Totes and Swivel Casters;110.04;33.985;0.07;0.6;33.075;-286.195
22600;PL-2011-090000;2017-01-21;nieokreœlony;8;l¹dowy;kontener;biuro w domu;K01989;meble;krzes³a;Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms;9618.735;1245.93;0.04;0.64;206.22;3090.255
22601;PL-2011-090000;2017-01-21;nieokreœlony;5;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01989;artyku³y biurowe;papier;Southworth 25% Cotton Premium Laser Paper and Envelopes;326.165;69.93;0.09;0.37;30.38;23.3814
22612;PL-2011-088958;2017-01-17;nieokreœlony;10;lotniczy standardowy;ma³e opakowanie;biuro w domu;K02725;artyku³y biurowe;akcesoria piœmiennicze;Boston Model 1800 Electric Pencil Sharpener, Gray;988.33;98.525;0.05;0.55;21.595;-231.868
22613;PL-2011-089847;2017-03-27;œredni;10;lotniczy standardowy;ma³e opakowanie;korporacja;K00696;urz¹dzenia techniczne;akcesoria komputerowe;Imation Neon Mac Format Diskettes, 10/Pack;274.89;28.42;0.06;0.77;9.905;-289.905
22614;PL-2011-089847;2017-03-27;œredni;12;lotniczy standardowy;œrednie pude³ko;korporacja;K00696;meble;wyposa¿enie wnêtrza;Deflect-o EconoMat Nonstudded, No Bevel Mat;2117.85;180.775;0.05;0.65;64.575;87.64
22616;PL-2011-089847;2017-03-27;œredni;10;lotniczy standardowy;ma³e pude³ko;korporacja;K00697;urz¹dzenia techniczne;telefony;2180;4712.12;615.965;0.1;0.57;31.465;3251.3628
22638;PL-2011-090844;2017-04-14;niski;4;l¹dowy;wielkie pud³o;biuro w domu;K00940;meble;szafki;Bush Westfield Collection Bookcases, Fully Assembled;1386.665;353.43;0.09;0.62;125.44;-677.53
22639;PL-2011-089431;2017-01-24;niski;1;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00997;artyku³y biurowe;przyrz¹dy;Fellowes Command Center 5-outlet power strip;222.81;237.44;0.08;0.58;3.465;-82.7204
22646;PL-2011-087258;2017-08-05;œredni;12;lotniczy standardowy;ma³e pude³ko;korporacja;K00980;artyku³y biurowe;teczki;Companion Letter/Legal File, Black;1670.2;132.16;0;0.57;45.15;328.4638
22649;PL-2011-091304;2017-02-15;nieokreœlony;9;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02355;meble;wyposa¿enie wnêtrza;Howard Miller 12-3/4 Diameter Accuwave DS ™ Wall Clock;2360.925;275.415;0.1;0.43;69.965;1629.03825
22660;PL-2011-089497;2017-11-20;niski;3;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K02825;urz¹dzenia techniczne;akcesoria komputerowe;Belkin MediaBoard 104- Keyboard;305.235;96.18;0.02;0.75;14;67.578
22661;PL-2011-089497;2017-11-20;niski;4;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K02825;artyku³y biurowe;papier;Riverleaf Stik-Withit® Designer Note Cubes®;140.525;35.21;0.08;0.39;7.21;1.155
22662;PL-2011-089004;2017-03-12;wysoki;5;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01027;urz¹dzenia techniczne;akcesoria komputerowe;Keytronic French Keyboard;1215.305;258.93;0.1;0.79;14;-804.545
22663;PL-2011-089004;2017-03-12;wysoki;9;lotniczy standardowy;œrednie pude³ko;ma³a firma;K01027;urz¹dzenia techniczne;urz¹dzenia biurowe;Canon MP25DIII Desktop Whisper-Quiet Printing Calculator;1673.805;181.93;0.05;0.37;35.595;1154.92545
22667;PL-2011-088880;2017-04-15;nieokreœlony;12;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K00568;artyku³y biurowe;przyrz¹dy;Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge;2820.965;248.395;0.09;0.59;12.25;-348.488
22672;PL-2011-089076;2017-06-25;nieokreœlony;15;lotniczy standardowy;ma³e pude³ko;korporacja;K01442;artyku³y biurowe;przyrz¹dy;Kensington 7 Outlet MasterPiece Power Center;9687.825;622.93;0.04;0.56;3.465;6684.59925
22682;PL-2011-087824;2017-05-11;wysoki;7;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01609;artyku³y biurowe;segregatory;Peel & Stick Add-On Corner Pockets;60.585;7.56;0.03;0.37;21.175;-317.04925
22683;PL-2011-087824;2017-05-11;wysoki;2;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01609;artyku³y biurowe;teczki;Filing/Storage Totes and Swivel Casters;82.46;33.985;0.03;0.6;33.075;-129.15
22685;PL-2011-089631;2017-03-27;nieokreœlony;3;l¹dowy;kontener;korporacja;K01072;meble;krzes³a;Global Leather & Oak Executive Chair, Burgundy;1657.355;528.115;0.01;0.77;210.7;-1770.16
22686;PL-2011-088580;2017-07-21;nieokreœlony;1;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01928;artyku³y biurowe;segregatory;Ibico EPK-21 Electric Binding System;6251.14;6614.965;0.1;0.36;69.965;-148.911
22712;PL-2011-091036;2017-08-28;niski;4;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K02220;meble;wyposa¿enie wnêtrza;Coloredge Poster Frame;192.78;49.7;0.09;0.46;18.55;-1136.555
22724;PL-2011-086263;2017-07-12;wysoki;2;l¹dowy;kontener;ma³a firma;K00899;urz¹dzenia techniczne;urz¹dzenia biurowe;Lexmark Z55se Color Inkjet Printer;668.85;318.395;0.04;0.38;98;-605.8332
22725;PL-2011-086263;2017-07-12;wysoki;1;lotniczy standardowy;du¿e pude³ko;ma³a firma;K00899;artyku³y biurowe;teczki;Tennsco Commercial Shelving;98.175;71.19;0.07;0.84;122.5;-336.56
22732;PL-2011-090462;2017-07-26;niski;5;lotniczy standardowy;ma³e pude³ko;ma³a firma;K03307;artyku³y biurowe;teczki;Rogers® Profile Extra Capacity Storage Tub;282.03;58.59;0.07;0.81;24.64;-399.7
22733;PL-2011-090462;2017-07-26;niski;4;l¹dowy;kontener;ma³a firma;K03314;meble;krzes³a;Global High-Back Leather Tilter, Burgundy;1744.085;430.465;0.05;0.74;245.7;-2527.805
22734;PL-2011-090462;2017-07-26;niski;9;lotniczy standardowy;woreczek foliowy;ma³a firma;K03311;artyku³y biurowe;papier;Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book;199.99;22.575;0.06;0.36;4.69;137.9931
22736;PL-2011-088882;2017-10-01;œredni;16;lotniczy ekspresowy;ma³e pude³ko;osoba fizyczna;K00568;artyku³y biurowe;segregatory;Catalog Binders with Expanding Posts;3732.89;235.48;0.08;0.4;69.965;786.9771
22745;PL-2011-091363;2017-08-28;nieokreœlony;15;lotniczy standardowy;ma³e pude³ko;korporacja;K01482;meble;wyposa¿enie wnêtrza;Eldon Expressions™ Desk Accessory, Wood Pencil Holder, Oak;529.69;33.775;0.05;0.55;21.77;-51.2512
22754;PL-2011-088060;2017-01-11;nieokreœlony;5;l¹dowy;kontener;ma³a firma;K00466;urz¹dzenia techniczne;urz¹dzenia biurowe;Panasonic KX-P3200 Dot Matrix Printer;3964.94;1041.74;0.08;0.57;51.45;1738.7888
22755;PL-2011-088060;2017-01-11;nieokreœlony;11;lotniczy standardowy;du¿e pude³ko;ma³a firma;K00467;meble;wyposa¿enie wnêtrza;"Tensor ""Hersey Kiss"" Styled Floor Lamp";502.705;45.465;0.02;0.73;50.295;-1948.8336
22756;PL-2011-088060;2017-01-11;nieokreœlony;5;lotniczy standardowy;œrednie pude³ko;ma³a firma;K00468;artyku³y biurowe;przyrz¹dy;Holmes Odor Grabber;255.64;50.47;0.06;0.52;23.625;-97.0858
22757;PL-2011-088060;2017-01-11;nieokreœlony;7;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K00469;meble;wyposa¿enie wnêtrza;Eldon Image Series Black Desk Accessories;116.725;14.49;0.05;0.49;23.1;-450.4052
22758;PL-2011-088060;2017-01-11;nieokreœlony;5;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00470;artyku³y biurowe;papier;Xerox 188;210.84;39.69;0.03;0.36;17.535;81.2098
22763;PL-2011-091236;2017-08-20;nieokreœlony;14;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01485;artyku³y biurowe;segregatory;Ibico Covers for Plastic or Wire Binding Elements;552.335;40.25;0.04;0.4;25.165;-81.75258
22764;PL-2011-091236;2017-08-20;nieokreœlony;1;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01485;artyku³y biurowe;teczki;Hanging Personal Folder File;68.04;54.95;0.02;0.6;39.375;-63.8456
22765;PL-2011-091236;2017-08-20;nieokreœlony;21;l¹dowy;kontener;biuro w domu;K01485;artyku³y biurowe;teczki;Tennsco Double-Tier Lockers;16228.205;787.57;0.05;0.72;100.31;5001.1864
22784;PL-2011-088151;2017-07-31;krytyczny;7;l¹dowy;wielkie pud³o;korporacja;K00343;meble;sto³y;Anderson Hickey Conga Table Tops & Accessories;391.51;53.305;0.03;0.76;97.125;40.778325
22787;PL-2011-087552;2017-01-10;œredni;8;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K02797;urz¹dzenia techniczne;akcesoria komputerowe;Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack;153.79;17.57;0;0.79;17.99;-557.5598
22788;PL-2011-088014;2017-03-23;wysoki;5;lotniczy ekspresowy;woreczek foliowy;korporacja;K02619;artyku³y biurowe;akcesoria piœmiennicze;*Staples* Highlighting Markers;90.475;16.94;0.05;0.52;2.485;62.42775
22798;PL-2011-091076;2017-07-24;niski;9;lotniczy standardowy;ma³e pude³ko;korporacja;K01690;urz¹dzenia techniczne;telefony;636;3127.355;405.965;0.05;0.57;18.41;2157.87495
22804;PL-2011-091522;2017-08-15;wysoki;12;lotniczy standardowy;ma³e pude³ko;korporacja;K03211;artyku³y biurowe;etykiety;Self-Adhesive Address Labels for Typewriters by Universal;279.09;25.585;0.1;0.38;1.715;192.5721
22805;PL-2011-091522;2017-08-15;wysoki;23;lotniczy standardowy;woreczek foliowy;korporacja;K03211;urz¹dzenia techniczne;telefony;Accessory37;1373.575;73.465;0.1;0.81;8.75;-152.79264
22823;PL-2011-090539;2017-07-01;niski;8;lotniczy standardowy;woreczek foliowy;ma³a firma;K01418;artyku³y biurowe;akcesoria piœmiennicze;*Staples* Highlighting Markers;128.03;16.94;0.07;0.52;2.485;88.3407
22824;PL-2011-089450;2017-07-01;niski;1;l¹dowy;kontener;ma³a firma;K01425;urz¹dzenia techniczne;urz¹dzenia biurowe;Lexmark 4227 Plus Dot Matrix Printer;7047.845;7127.68;0.04;0.55;51.45;-16775.514
22827;PL-2011-091321;2017-09-05;wysoki;18;lotniczy standardowy;woreczek foliowy;korporacja;K02376;artyku³y biurowe;akcesoria piœmiennicze;Newell 342;214.515;11.48;0.05;0.56;13.895;-350.84
22828;PL-2011-091321;2017-09-05;wysoki;15;lotniczy standardowy;ma³e pude³ko;korporacja;K02376;artyku³y biurowe;teczki;Eldon Shelf Savers™ Cubes and Bins;382.025;24.43;0.03;0.83;33.915;-919.17
22832;PL-2011-091451;2017-06-30;niski;16;lotniczy standardowy;ma³e opakowanie;ma³a firma;K01307;urz¹dzenia techniczne;akcesoria komputerowe;80 Minute Slim Jewel Case CD-R , 10/Pack - Staples;459.41;29.155;0.04;0.52;6.965;157.122
22839;PL-2011-091017;2017-04-07;nieokreœlony;5;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02539;artyku³y biurowe;etykiety;Avery 485;213.85;43.855;0.08;0.38;1.75;755.013
22840;PL-2011-091017;2017-04-07;nieokreœlony;1;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02540;artyku³y biurowe;teczki;Hot File® 7-Pocket, Floor Stand;678.335;624.645;0.02;0.55;69.965;374.4468
22843;PL-2011-085990;2017-08-05;niski;19;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K01816;artyku³y biurowe;akcesoria piœmiennicze;Staples Battery-Operated Desktop Pencil Sharpener;708.33;36.68;0.01;0.6;10.115;211.9656
22846;PL-2011-089805;2017-03-10;œredni;9;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K03194;artyku³y biurowe;papier;Xerox 1961;153.44;17.43;0.1;0.38;26.39;157.773
22847;PL-2011-089805;2017-03-10;œredni;6;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K03194;artyku³y biurowe;papier;Xerox 1991;496.09;79.94;0;0.39;28.63;-386.316
22848;PL-2011-089146;2017-02-15;niski;1;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K02684;artyku³y biurowe;koperty;"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes";41.23;30.59;0.09;0.38;4.865;82.656
22849;PL-2011-089146;2017-02-15;niski;1;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02684;artyku³y biurowe;papier;Computer Printout Paper with Letter-Trim Perforations;73.36;66.395;0.09;0.37;31.605;-6118.042
22857;PL-2011-085980;2017-07-13;œredni;14;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K03340;urz¹dzenia techniczne;telefony;i1000plus;5020.785;440.965;0.08;0.57;14.7;3464.34165
22858;PL-2011-091262;2017-04-26;niski;5;l¹dowy;kontener;osoba fizyczna;K01893;meble;krzes³a;Global Ergonomic Managers Chair;3251.22;633.43;0.03;0.59;91.7;2059.89
22864;PL-2011-090354;2017-10-23;nieokreœlony;2;lotniczy standardowy;ma³e pude³ko;korporacja;K00483;artyku³y biurowe;segregatory;Cardinal Poly Pocket Divider Pockets for Ring Binders;30.87;11.76;0.06;0.4;21.945;-84.20139
22865;PL-2011-090354;2017-10-23;nieokreœlony;9;lotniczy standardowy;du¿e pude³ko;korporacja;K00483;urz¹dzenia techniczne;kopiarki i faksy;Canon PC1060 Personal Laser Copier;20916.315;2449.965;0.07;0.41;85.715;9042.46518
22874;PL-2011-086014;2017-11-23;niski;31;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00460;artyku³y biurowe;teczki;Tenex Personal Self-Stacking Standard File Box, Black/Gray;1725.15;59.185;0.07;0.58;21.875;27.65
22875;PL-2011-088666;2017-01-14;krytyczny;7;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00772;artyku³y biurowe;przyrz¹dy;Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags;197.54;27.195;0.08;0.58;32.305;-732.375
22877;PL-2011-088666;2017-01-14;krytyczny;3;lotniczy ekspresowy;ma³e pude³ko;ma³a firma;K00772;artyku³y biurowe;papier;Xerox 1939;198.555;66.395;0.1;0.37;33.39;-32.0726
22890;PL-2011-087407;2017-11-09;wysoki;3;lotniczy standardowy;ma³e pude³ko;korporacja;K00062;artyku³y biurowe;papier;Xerox 193;79.975;20.93;0.02;0.36;18.025;7.49
22904;PL-2011-088815;2017-11-04;krytyczny;26;lotniczy standardowy;woreczek foliowy;korporacja;K02650;urz¹dzenia techniczne;telefony;Accessory41;2659.58;125.965;0.05;0.38;20.965;1835.1102
22907;PL-2011-091090;2017-10-23;œredni;5;l¹dowy;kontener;korporacja;K00146;meble;krzes³a;Global Ergonomic Managers Chair;3253.495;633.43;0.06;0.59;91.7;879.9294
22921;PL-2011-087994;2017-04-15;nieokreœlony;7;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01607;artyku³y biurowe;segregatory;GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack;388.255;53.06;0.01;0.39;52.815;-703.0065
22938;PL-2011-086064;2017-10-08;krytyczny;10;lotniczy standardowy;woreczek foliowy;korporacja;K02655;artyku³y biurowe;akcesoria piœmiennicze;Prang Colored Pencils;104.58;10.29;0.07;0.4;2.835;-328.7459
2296;PL-2011-016547;2017-02-18;nieokreœlony;30;l¹dowy;kontener;korporacja;K02498;meble;krzes³a;Hon 4700 Series Mobuis™ Mid-Back Task Chairs with Adjustable Arms;36941.205;1245.93;0.09;0.64;206.22;4340.875
22969;PL-2011-091513;2017-04-06;œredni;9;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00786;artyku³y biurowe;papier;Southworth 25% Cotton Antique Laid Paper & Envelopes;266.805;29.19;0;0.4;16.87;-17.675
2297;PL-2011-016547;2017-02-18;nieokreœlony;8;l¹dowy;wielkie pud³o;korporacja;K02498;meble;sto³y;BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables;6123.74;765.625;0.04;0.77;243.74;-1866.312
22970;PL-2011-088219;2017-12-12;krytyczny;7;lotniczy standardowy;ma³e pude³ko;korporacja;K02046;artyku³y biurowe;papier;Xerox 199;110.39;14.98;0.04;0.4;19.88;-95.8125
22971;PL-2011-088219;2017-12-12;krytyczny;13;l¹dowy;wielkie pud³o;korporacja;K02046;meble;sto³y;Bretford Rectangular Conference Table Tops;16221.415;1316.455;0.06;0.74;299.705;-1525.15125
22972;PL-2011-088219;2017-12-12;krytyczny;17;l¹dowy;wielkie pud³o;korporacja;K02046;meble;sto³y;Bush Advantage Collection® Racetrack Conference Table;25564.105;1484.735;0.06;0.67;385.7;2388.855
22973;PL-2011-088219;2017-12-12;krytyczny;4;lotniczy standardowy;ma³e pude³ko;korporacja;K02046;urz¹dzenia techniczne;telefony;T28 WORLD;2214.275;685.965;0.06;0.6;31.465;-970.277
22984;PL-2011-089408;2017-12-07;niski;21;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01384;artyku³y biurowe;przyrz¹dy;Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge;5367.565;248.395;0.02;0.59;12.25;82.656
22986;PL-2011-091543;2017-06-01;krytyczny;11;lotniczy standardowy;woreczek foliowy;korporacja;K01802;artyku³y biurowe;no¿yczki i linijki;*Staples* vLetter Openers, 2/Pack;144.515;12.88;0.04;0.83;4.62;1053.2403
22996;PL-2011-086309;2017-09-15;krytyczny;1;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K00594;meble;wyposa¿enie wnêtrza;9-3/4 Diameter Round Wall Clock;61.04;48.265;0.09;0.43;30.73;-77.42
23010;PL-2011-088824;2017-03-21;nieokreœlony;11;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K03258;urz¹dzenia techniczne;akcesoria komputerowe;Fellowes Smart Design 104-Key Enhanced Keyboard, PS/2 Adapter, Platinum;2264.08;195.79;0.02;0.68;22.925;1406.475
23011;PL-2011-089993;2017-02-04;œredni;2;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01363;artyku³y biurowe;segregatory;"Mead 1st Gear 2"" Zipper Binder, Asst. Colors";92.295;45.395;0.05;0.35;5.215;19.131
