Nr wiersza;Nr zamówienia;Data zamówienia;Priorytet zamówienia;Wielkoœæ zamówienia;Rodzaj transportu;Rodzaj opakowania;Segment rynku;Nr klienta;Kategoria produktu;Podkategoria produktu;Nazwa produktu;Sprzeda¿;Cena jednostkowa;Rabat procentowy;Mar¿a podstawowa;Koszt dostawy;Zysk
23519;PL-2014-089075;2020-06-24;wysoki;18;lotniczy standardowy;ma³e pude³ko;korporacja;K03017;urz¹dzenia techniczne;telefony;StarTAC 7760;3463.075;230.965;0.02;0.59;13.965;2389.52175
23526;PL-2014-088073;2020-04-06;nieokreœlony;12;l¹dowy;wielkie pud³o;osoba fizyczna;K02752;meble;szafki;Bush Mission Pointe Library;6144.845;528.43;0.05;0.65;231.945;-21.364
23527;PL-2014-090302;2020-05-17;wysoki;7;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02437;artyku³y biurowe;segregatory;Vinyl Sectional Post Binders;901.95;131.95;0.07;0.35;10.465;622.3455
23528;PL-2014-090302;2020-05-17;wysoki;16;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02437;artyku³y biurowe;papier;Southworth 25% Cotton Premium Laser Paper and Envelopes;1150.975;69.93;0;0.37;30.38;644.245
23529;PL-2014-090302;2020-05-17;wysoki;10;lotniczy standardowy;ma³e opakowanie;biuro w domu;K02437;artyku³y biurowe;akcesoria piœmiennicze;Staples Battery-Operated Desktop Pencil Sharpener;351.61;36.68;0.06;0.6;10.115;17.78
23539;PL-2014-091577;2020-05-07;krytyczny;15;lotniczy standardowy;woreczek foliowy;korporacja;K01077;artyku³y biurowe;akcesoria piœmiennicze;Newell 336;221.27;14.98;0.02;0.56;3.29;114.415
23540;PL-2014-088576;2020-08-27;wysoki;2;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00857;artyku³y biurowe;koperty;Park Ridge™ Embossed Executive Business Envelopes;112.175;54.495;0.02;0.38;4.865;20.51952
23541;PL-2014-088576;2020-08-27;wysoki;7;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00859;artyku³y biurowe;etykiety;Avery 494;63.735;9.135;0.09;0.39;1.75;43.97715
23542;PL-2014-088576;2020-08-27;wysoki;8;lotniczy standardowy;du¿e pude³ko;ma³a firma;K00860;artyku³y biurowe;przyrz¹dy;Euro Pro Shark Stick Mini Vacuum;1717.205;213.43;0.09;0.59;171.5;-742.5194
23547;PL-2014-088190;2020-10-26;niski;8;lotniczy standardowy;ma³e opakowanie;biuro w domu;K01358;urz¹dzenia techniczne;telefony;Accessory1;813.225;125.965;0.06;0.36;8.75;376.2675
23549;PL-2014-091470;2020-04-22;wysoki;2;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01175;artyku³y biurowe;przyrz¹dy;Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac;34.615;14.21;0.01;0.6;24.115;-152.18
23561;PL-2014-089268;2020-05-14;wysoki;10;lotniczy ekspresowy;ma³e opakowanie;ma³a firma;K00826;urz¹dzenia techniczne;akcesoria komputerowe;Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS;1018.36;104.615;0.1;0.5;6.965;702.6684
23566;PL-2014-089191;2020-08-16;krytyczny;12;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02387;urz¹dzenia techniczne;telefony;i1000;2314.48;230.965;0.05;0.58;20.965;710.40564
23570;PL-2014-091379;2020-05-02;nieokreœlony;8;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K03066;artyku³y biurowe;segregatory;"Wilson Jones Hanging View Binder, White, 1""";193.095;24.85;0.09;0.39;21.175;-250.5965
23571;PL-2014-091379;2020-05-02;nieokreœlony;6;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K03066;urz¹dzenia techniczne;telefony;i2000;2248.015;440.965;0.02;0.6;8.75;879.1965
23573;PL-2014-088952;2020-08-12;niski;19;lotniczy standardowy;ma³e opakowanie;ma³a firma;K00270;artyku³y biurowe;akcesoria piœmiennicze;Staples SlimLine Pencil Sharpener;798.07;41.895;0.02;0.6;20.335;-91.42924
23574;PL-2014-088952;2020-08-12;niski;9;l¹dowy;kontener;ma³a firma;K00270;meble;sto³y;Hon Non-Folding Utility Tables;5270.965;557.585;0.03;0.55;210;90.84852
23580;PL-2014-090866;2020-09-04;niski;20;lotniczy standardowy;ma³e pude³ko;korporacja;K02427;artyku³y biurowe;koperty;Tyvek ® Top-Opening Peel & Seel Envelopes, Plain White;2049.425;95.13;0.01;0.38;28.805;1334.1888
23588;PL-2014-088432;2020-01-04;niski;4;lotniczy standardowy;du¿e pude³ko;osoba fizyczna;K01943;meble;wyposa¿enie wnêtrza;Electrix Fluorescent Magnifier Lamps & Weighted Base;693.28;172.69;0.02;0.57;35.875;122.472
23593;PL-2014-085987;2020-05-04;niski;2;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K03340;artyku³y biurowe;etykiety;Avery 504;20.44;10.08;0.03;0.36;1.75;4.095
23594;PL-2014-085987;2020-05-04;niski;1;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K03340;urz¹dzenia techniczne;telefony;T28 WORLD;582.54;685.965;0.03;0.6;31.465;-2706.704
23595;PL-2014-087097;2020-09-30;œredni;20;lotniczy ekspresowy;ma³e pude³ko;korporacja;K01411;artyku³y biurowe;segregatory;Trimflex™ Flexible Post Binders;1536.675;74.83;0.03;0.37;10.465;1060.30575
23596;PL-2014-088290;2020-03-23;wysoki;9;lotniczy standardowy;ma³e opakowanie;korporacja;K02861;urz¹dzenia techniczne;akcesoria komputerowe;"Imation 3.5"" DS-HD Macintosh Formatted Diskettes, 10/Pack";227.85;25.48;0.03;0.68;12.32;-253.505
23602;PL-2014-090554;2020-06-08;nieokreœlony;1;l¹dowy;kontener;biuro w domu;K02673;artyku³y biurowe;przyrz¹dy;Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black;1292.9;1148.49;0.06;0.57;318.675;-1326.248
23603;PL-2014-090554;2020-06-08;nieokreœlony;18;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02673;urz¹dzenia techniczne;telefony;8860;3610.32;230.965;0;0.56;18.41;2491.1208
23607;PL-2014-085975;2020-07-06;œredni;14;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K00211;urz¹dzenia techniczne;telefony;CF 688;6736.065;545.965;0.04;0.58;31.465;4647.88485
23614;PL-2014-090367;2020-06-07;niski;18;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K00728;meble;wyposa¿enie wnêtrza;Tenex B1-RE Series Chair Mats for Low Pile Carpets;2898.42;160.93;0.04;0.68;16.8;1999.9098
23615;PL-2014-090025;2020-09-20;nieokreœlony;10;lotniczy standardowy;ma³e pude³ko;korporacja;K02889;artyku³y biurowe;przyrz¹dy;Eureka Disposable Bags for Sanitaire® Vibra Groomer I® Upright Vac;151.83;14.21;0.04;0.6;24.115;-305.1272
23616;PL-2014-090025;2020-09-20;nieokreœlony;16;lotniczy standardowy;ma³e pude³ko;korporacja;K02889;artyku³y biurowe;segregatory;GBC Standard Plastic Binding Systems Combs;534.66;30.975;0.02;0.36;19.6;18.9567
23617;PL-2014-090025;2020-09-20;nieokreœlony;15;lotniczy standardowy;ma³e pude³ko;korporacja;K02889;artyku³y biurowe;etykiety;Avery 520;171.08;11.025;0.02;0.37;1.75;118.0452
23618;PL-2014-091067;2020-09-02;niski;26;lotniczy standardowy;ma³e pude³ko;korporacja;K00486;artyku³y biurowe;koperty;Blue String-Tie & Button Interoffice Envelopes, 10 x 13;3688.09;139.93;0.03;0.4;34.405;2477.2608
23619;PL-2014-091067;2020-09-02;niski;16;lotniczy standardowy;ma³e pude³ko;korporacja;K00486;urz¹dzenia techniczne;telefony;i2000;6166.23;440.965;0.03;0.6;8.75;3282.82794
23621;PL-2014-088833;2020-02-02;krytyczny;12;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K03258;artyku³y biurowe;papier;Xerox 21;275.065;22.68;0.03;0.37;23.1;-456.75
23628;PL-2014-091206;2020-02-27;niski;4;lotniczy standardowy;ma³e opakowanie;korporacja;K00749;urz¹dzenia techniczne;akcesoria komputerowe;"Imation 3.5"", DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack";71.47;17.43;0.06;0.64;16.17;-219.555
23632;PL-2014-089712;2020-04-04;nieokreœlony;5;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01636;urz¹dzenia techniczne;telefony;CF 688;2177.42;545.965;0.08;0.58;31.465;498.9285
23633;PL-2014-087403;2020-02-22;krytyczny;1;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02913;artyku³y biurowe;etykiety;Avery 514;11.375;10.08;0.01;0.36;3.465;1.225
23634;PL-2014-089478;2020-04-13;wysoki;11;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01668;artyku³y biurowe;segregatory;Fellowes PB300 Plastic Comb Binding Machine;14567.175;1357.965;0.08;0.38;69.965;68.124
23635;PL-2014-089478;2020-04-13;wysoki;12;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01668;artyku³y biurowe;segregatory;Poly Designer Cover & Back;800.38;66.465;0.05;0.37;18.305;8.8641
23636;PL-2014-089478;2020-04-13;wysoki;10;l¹dowy;wielkie pud³o;osoba fizyczna;K01668;meble;sto³y;Bevis 36 x 72 Conference Tables;4269.02;435.715;0.04;0.63;181.79;-2216.12055
23637;PL-2014-089234;2020-08-16;krytyczny;21;lotniczy standardowy;woreczek foliowy;biuro w domu;K02457;artyku³y biurowe;spinacze i zszywki;Stockwell Push Pins;162.925;7.63;0.04;0.52;2.73;44.45896
23640;PL-2014-087191;2020-03-17;œredni;6;lotniczy standardowy;woreczek foliowy;biuro w domu;K02973;artyku³y biurowe;papier;Avoid Verbal Orders Carbonless Minifold Book;69.055;11.83;0.04;0.39;3.815;47.64795
23641;PL-2014-089714;2020-08-29;niski;6;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01637;urz¹dzenia techniczne;akcesoria komputerowe;Fellowes 17-key keypad for PS/2 interface;662.97;107.555;0.05;0.75;14;-147.47992
23642;PL-2014-088147;2020-05-10;niski;7;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02469;artyku³y biurowe;akcesoria piœmiennicze;Hunt Boston® Vacuum Mount KS Pencil Sharpener;802.9;122.465;0.1;0.59;27.055;-1041.5097
23645;PL-2014-087733;2020-06-10;wysoki;2;lotniczy standardowy;ma³e opakowanie;korporacja;K00746;artyku³y biurowe;akcesoria piœmiennicze;Panasonic KP-350BK Electric Pencil Sharpener with Auto Stop;236.985;121.03;0.1;0.56;31.465;-116.648
23646;PL-2014-087171;2020-06-07;wysoki;6;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K02780;urz¹dzenia techniczne;akcesoria komputerowe;BASF Silver 74 Minute CD-R;37.59;5.95;0.02;0.51;6.965;-66.808
23647;PL-2014-087171;2020-06-07;wysoki;5;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K02780;urz¹dzenia techniczne;telefony;Accessory39;293.895;73.465;0.09;0.81;11.55;-343.3276
23648;PL-2014-086350;2020-09-25;nieokreœlony;18;lotniczy standardowy;ma³e pude³ko;korporacja;K03012;artyku³y biurowe;etykiety;Avery 48;404.25;22.05;0.03;0.39;1.75;278.9325
23649;PL-2014-086350;2020-09-25;nieokreœlony;19;lotniczy standardowy;ma³e pude³ko;korporacja;K03012;artyku³y biurowe;etykiety;Avery 501;255.99;12.915;0.01;0.38;1.75;176.6331
23650;PL-2014-086350;2020-09-25;nieokreœlony;10;lotniczy standardowy;ma³e pude³ko;korporacja;K03013;artyku³y biurowe;segregatory;Wilson Jones Standard D-Ring Binders;178.78;17.71;0.05;0.38;10.465;-23.6992
23652;PL-2014-089472;2020-07-25;wysoki;7;lotniczy standardowy;woreczek foliowy;ma³a firma;K02175;meble;wyposa¿enie wnêtrza;Tenex B1-RE Series Chair Mats for Low Pile Carpets;1070.44;160.93;0.1;0.68;16.8;738.6036
23656;PL-2014-090009;2020-08-30;nieokreœlony;23;lotniczy standardowy;woreczek foliowy;biuro w domu;K01989;artyku³y biurowe;akcesoria piœmiennicze;Newell 31;337.68;14.455;0.02;0.57;4.095;120.96588
23659;PL-2014-091238;2020-06-07;nieokreœlony;4;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01485;urz¹dzenia techniczne;telefony;8260;795.655;230.965;0.02;0.58;31.465;-412.5968
23660;PL-2014-089914;2020-02-17;wysoki;12;lotniczy standardowy;du¿e pude³ko;osoba fizyczna;K00801;urz¹dzenia techniczne;kopiarki i faksy;Canon PC940 Copier;18120.9;1574.965;0.06;0.52;85.715;12503.421
23661;PL-2014-089914;2020-02-17;wysoki;1;lotniczy ekspresowy;woreczek foliowy;osoba fizyczna;K00801;urz¹dzenia techniczne;telefony;Accessory21;67.27;73.465;0.04;0.37;3.465;-190.7675
23662;PL-2014-087716;2020-02-17;niski;10;lotniczy standardowy;ma³e pude³ko;korporacja;K00049;urz¹dzenia techniczne;telefony;3390;1986.985;230.965;0;0.57;18.585;1371.01965
23664;PL-2014-089713;2020-04-20;niski;1;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01637;artyku³y biurowe;teczki;Fellowes Bankers Box™ Staxonsteel® Drawer File/Stacking System;224.91;227.43;0.1;0.73;24.08;-385.245
23665;PL-2014-089713;2020-04-20;niski;6;l¹dowy;wielkie pud³o;biuro w domu;K01637;meble;sto³y;Bretford CR4500 Series Slim Rectangular Table;5878.075;1218.735;0;0.62;140.665;4055.87175
23667;PL-2014-090074;2020-02-05;niski;12;lotniczy standardowy;ma³e pude³ko;korporacja;K01053;artyku³y biurowe;segregatory;Ibico Covers for Plastic or Wire Binding Elements;508.9;40.25;0;0.4;25.165;-32.15975
23668;PL-2014-090074;2020-02-05;niski;13;lotniczy standardowy;woreczek foliowy;korporacja;K01053;artyku³y biurowe;papier;"Wirebound Service Call Books, 5 1/2"" x 4""";446.705;33.88;0;0.37;7.105;308.22645
23669;PL-2014-088161;2020-02-04;niski;12;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02908;artyku³y biurowe;papier;Xerox Blank Computer Paper;894.67;69.93;0;0.38;20.195;617.3223
23670;PL-2014-090793;2020-01-31;niski;13;lotniczy ekspresowy;ma³e pude³ko;korporacja;K01721;urz¹dzenia techniczne;akcesoria komputerowe;US Robotics 56K V.92 Internal PCI Faxmodem;2164.26;174.965;0.1;0.45;69.965;-924.04788
23673;PL-2014-088894;2020-02-09;niski;11;l¹dowy;wielkie pud³o;korporacja;K00680;meble;szafki;Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors;9238.845;843.43;0.01;0.56;210.7;5058.76
23674;PL-2014-087380;2020-05-02;niski;8;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01886;artyku³y biurowe;papier;Southworth 25% Cotton Linen-Finish Paper & Envelopes;259.49;31.71;0.06;0.4;34.51;-417.585
23675;PL-2014-090467;2020-02-23;niski;7;l¹dowy;kontener;korporacja;K01514;meble;krzes³a;Global Deluxe Stacking Chair, Gray;1284.36;178.43;0.04;0.56;49.665;524.405
23676;PL-2014-090467;2020-02-23;niski;9;l¹dowy;wielkie pud³o;korporacja;K01514;meble;sto³y;Bevis 36 x 72 Conference Tables;4111.205;435.715;0.04;0.63;181.79;-767.8125
23677;PL-2014-090467;2020-02-23;niski;4;lotniczy standardowy;ma³e pude³ko;korporacja;K01515;artyku³y biurowe;segregatory;Avery Flip-Chart Easel Binder, Black;304.045;78.33;0.09;0.38;52.85;-301.714
23681;PL-2014-087861;2020-10-15;krytyczny;12;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01793;meble;wyposa¿enie wnêtrza;"Howard Miller 16"" Diameter Gallery Wall Clock";2564.24;223.79;0.1;0.46;50.68;710.045
23682;PL-2014-086036;2020-01-24;krytyczny;8;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02642;artyku³y biurowe;papier;Xerox 1934;1581.23;195.93;0.03;0.36;18.025;1091.0487
23685;PL-2014-086009;2020-09-02;wysoki;18;lotniczy ekspresowy;ma³e pude³ko;korporacja;K02139;urz¹dzenia techniczne;telefony;6162m;5800.095;405.965;0.07;0.57;8.75;2618.6895
2369;PL-2014-017155;2020-01-28;œredni;34;lotniczy ekspresowy;du¿e pude³ko;biuro w domu;K00553;artyku³y biurowe;teczki;Fellowes Neat Ideas® Storage Cubes;4089.225;113.68;0.03;0.81;122.5;-5041.512
23704;PL-2014-088305;2020-01-03;wysoki;8;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02579;artyku³y biurowe;segregatory;Avery Heavy-Duty EZD ™ Binder With Locking Rings;166.565;19.53;0.03;0.37;10.465;-538.314
23707;PL-2014-086923;2020-07-21;nieokreœlony;1;lotniczy standardowy;ma³e pude³ko;biuro w domu;K01183;artyku³y biurowe;przyrz¹dy;Conquest™ 14 Commercial Heavy-Duty Upright Vacuum, Collection System, Accessory Kit;210.42;199.36;0.05;0.56;46.27;-172.0488
23709;PL-2014-087897;2020-07-24;krytyczny;6;lotniczy standardowy;woreczek foliowy;biuro w domu;K02100;artyku³y biurowe;akcesoria piœmiennicze;Newell 336;83.65;14.98;0.1;0.56;3.29;199.626
23722;PL-2014-091040;2020-07-09;krytyczny;16;lotniczy ekspresowy;œrednie pude³ko;ma³a firma;K00808;urz¹dzenia techniczne;telefony;VTech VT20-2481 2.4GHz Two-Line Phone System w/Answering Machine;8641.535;629.965;0.06;0.57;48.965;-81.928
23723;PL-2014-086395;2020-08-19;nieokreœlony;15;lotniczy standardowy;ma³e pude³ko;korporacja;K00391;artyku³y biurowe;papier;Xerox 1939;1039.08;66.395;0.05;0.37;33.39;307.90312
23724;PL-2014-086395;2020-08-19;nieokreœlony;20;lotniczy standardowy;ma³e pude³ko;korporacja;K00391;artyku³y biurowe;papier;Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright);401.66;18.48;0.01;0.4;19.81;-133.38192
23725;PL-2014-086462;2020-03-28;nieokreœlony;3;lotniczy ekspresowy;ma³e pude³ko;biuro w domu;K00907;artyku³y biurowe;papier;Xerox 1971;58.485;14.98;0.02;0.4;18.095;-326.634
23726;PL-2014-086462;2020-03-28;nieokreœlony;11;lotniczy standardowy;ma³e opakowanie;biuro w domu;K00907;urz¹dzenia techniczne;telefony;Accessory9;1260.21;125.965;0;0.39;11.55;-555.268
23730;PL-2014-087070;2020-10-29;niski;8;l¹dowy;wielkie pud³o;osoba fizyczna;K00307;meble;szafki;Bush Westfield Collection Bookcases, Fully Assembled;2831.36;353.43;0.04;0.62;125.44;-557.235
23731;PL-2014-086275;2020-02-17;niski;4;lotniczy standardowy;ma³e pude³ko;biuro w domu;K00255;artyku³y biurowe;koperty;White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes;157.5;38.29;0.02;0.35;4.865;108.675
23733;PL-2014-091545;2020-01-07;niski;2;lotniczy standardowy;woreczek foliowy;korporacja;K01803;artyku³y biurowe;akcesoria piœmiennicze;Newell 310;13.51;6.16;0.01;0.56;2.45;-8.9404
23734;PL-2014-091022;2020-01-21;œredni;11;lotniczy ekspresowy;ma³e pude³ko;biuro w domu;K02540;artyku³y biurowe;etykiety;Avery 494;106.89;9.135;0.08;0.39;1.75;-3.0429
23738;PL-2014-090958;2020-02-13;krytyczny;4;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K02637;artyku³y biurowe;spinacze i zszywki;Staples Vinyl Coated Paper Clips, 800/Box;119.735;27.615;0;0.4;9.87;-1813.196
2374;PL-2014-017216;2020-05-27;œredni;9;l¹dowy;kontener;ma³a firma;K01193;meble;krzes³a;Hon 4070 Series Pagoda™ Round Back Stacking Chairs;10062.71;1123.43;0.05;0.57;206.325;-347.06
23742;PL-2014-090313;2020-07-01;nieokreœlony;7;lotniczy standardowy;ma³e pude³ko;korporacja;K02945;artyku³y biurowe;papier;Xerox 1894;158.235;22.68;0.07;0.37;21.77;-179.2308
23743;PL-2014-088618;2020-09-03;wysoki;15;l¹dowy;kontener;osoba fizyczna;K02964;urz¹dzenia techniczne;urz¹dzenia biurowe;Hewlett-Packard Deskjet 5550 Color Inkjet Printer;6301.925;405.965;0.04;0.4;196.49;98.469
23746;PL-2014-086134;2020-03-12;œredni;9;l¹dowy;kontener;osoba fizyczna;K00303;meble;krzes³a;Global High-Back Leather Tilter, Burgundy;3739.575;430.465;0.06;0.74;245.7;-6215.405
23748;PL-2014-090886;2020-03-29;wysoki;6;lotniczy standardowy;ma³e opakowanie;ma³a firma;K01242;meble;wyposa¿enie wnêtrza;DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size;426.895;70.84;0.03;0.49;23.345;104.349
23749;PL-2014-091486;2020-07-15;niski;17;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02337;urz¹dzenia techniczne;telefony;V8160;3332.105;230.965;0.04;0.56;8.75;2299.15245
23755;PL-2014-090124;2020-03-31;œredni;6;l¹dowy;wielkie pud³o;korporacja;K01439;urz¹dzenia techniczne;urz¹dzenia biurowe;Hewlett-Packard 2600DN Business Color Inkjet Printer;2494.45;419.965;0.04;0.39;196.49;-351.6366
23756;PL-2014-090728;2020-05-23;wysoki;1;lotniczy standardowy;du¿e pude³ko;korporacja;K02767;artyku³y biurowe;przyrz¹dy;Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room;1058.365;1052.275;0.06;0.52;85.715;-828.1
23762;PL-2014-086463;2020-07-29;œredni;14;lotniczy standardowy;ma³e opakowanie;biuro w domu;K00908;urz¹dzenia techniczne;akcesoria komputerowe;"3.5"" IBM Formatted Diskettes, DS/HD";334.6;23.1;0.02;0.66;14.245;105.399
23763;PL-2014-086463;2020-07-29;œredni;8;lotniczy ekspresowy;ma³e pude³ko;biuro w domu;K00908;urz¹dzenia techniczne;telefony;300 Series Non-Flip;3945.585;545.965;0.02;0.6;28.28;252.021
23766;PL-2014-090254;2020-05-27;wysoki;12;lotniczy standardowy;woreczek foliowy;osoba fizyczna;K01619;artyku³y biurowe;akcesoria piœmiennicze;Binney & Smith inkTank™ Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box;108.325;8.82;0.06;0.44;14.98;-363.86
23776;PL-2014-088623;2020-10-09;wysoki;22;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02316;artyku³y biurowe;segregatory;Avery Legal 4-Ring Binder;1453.9;73.43;0.1;0.35;5.215;1003.191
23779;PL-2014-088662;2020-04-21;niski;1;lotniczy standardowy;ma³e pude³ko;ma³a firma;K02549;artyku³y biurowe;teczki;Pizazz® Global Quick File™;79.135;52.395;0.03;0.57;26.285;-29.4
23781;PL-2014-087459;2020-05-02;œredni;14;lotniczy standardowy;ma³e opakowanie;ma³a firma;K02531;urz¹dzenia techniczne;akcesoria komputerowe;Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS;1405.285;104.615;0.05;0.5;6.965;969.64665
23785;PL-2014-086158;2020-03-26;krytyczny;1;lotniczy standardowy;ma³e pude³ko;ma³a firma;K00880;urz¹dzenia techniczne;akcesoria komputerowe;Fellowes EZ Multi-Media Keyboard;120.365;122.43;0.08;0.76;26.355;-485.94
23787;PL-2014-087874;2020-09-14;œredni;24;lotniczy standardowy;œrednie pude³ko;korporacja;K02108;urz¹dzenia techniczne;urz¹dzenia biurowe;Polycom VoiceStation 100;23467.045;1053.43;0.09;0.39;48.965;16192.26105
23788;PL-2014-087874;2020-09-14;œredni;11;lotniczy ekspresowy;woreczek foliowy;korporacja;K02108;artyku³y biurowe;akcesoria piœmiennicze;Newell 312;236.25;20.44;0;0.55;4.2;92.7234
23789;PL-2014-087874;2020-09-14;œredni;24;l¹dowy;wielkie pud³o;korporacja;K02108;meble;sto³y;Bretford CR8500 Series Meeting Room Furniture;33384.47;1403.43;0.04;0.71;148.82;8912.7108
23794;PL-2014-087074;2020-01-06;niski;13;lotniczy standardowy;ma³e pude³ko;korporacja;K02146;artyku³y biurowe;papier;Xerox 227;295.715;22.68;0.09;0.37;30.555;890.127
23796;PL-2014-089556;2020-07-07;niski;12;lotniczy standardowy;œrednie pude³ko;osoba fizyczna;K00888;meble;krzes³a;SAFCO Optional Arm Kit for Workspace® Cribbage Stacking Chair;1044.89;93.24;0.09;NA;18.55;382.704
23797;PL-2014-089556;2020-07-07;niski;5;lotniczy standardowy;œrednie pude³ko;osoba fizyczna;K00888;meble;wyposa¿enie wnêtrza;DAX Solid Wood Frames;58.38;10.78;0.02;0.48;3.465;36.29024
23802;PL-2014-087717;2020-03-02;œredni;7;lotniczy standardowy;ma³e pude³ko;korporacja;K00049;urz¹dzenia techniczne;akcesoria komputerowe;Fellowes 17-key keypad for PS/2 interface;728.42;107.555;0.1;0.75;14;-157.85
23813;PL-2014-091373;2020-07-01;nieokreœlony;16;l¹dowy;wielkie pud³o;biuro w domu;K01910;meble;sto³y;Bevis Round Conference Table Top, X-Base;8543.185;627.515;0;0.74;102.235;-7733.474
23818;PL-2014-088897;2020-10-18;niski;12;lotniczy standardowy;œrednie pude³ko;korporacja;K00681;meble;wyposa¿enie wnêtrza;"Tenex Traditional Chairmats for Medium Pile Carpet, Standard Lip, 36"" x 48""";2545.165;212.275;0.01;0.64;42.805;1160.18
23819;PL-2014-087771;2020-07-04;œredni;14;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01145;artyku³y biurowe;segregatory;GBC Standard Therm-A-Bind Covers;1150.94;87.22;0.08;0.39;45.43;-69.892032
23820;PL-2014-090765;2020-09-16;œredni;21;lotniczy standardowy;ma³e pude³ko;biuro w domu;K02023;artyku³y biurowe;papier;Xerox 1894;479.5;22.68;0.09;0.37;21.77;-311.374
23821;PL-2014-091028;2020-01-31;nieokreœlony;6;lotniczy standardowy;ma³e opakowanie;osoba fizyczna;K01744;urz¹dzenia techniczne;akcesoria komputerowe;80 Minute CD-R Spindle, 100/Pack - Staples;787.64;138.18;0.05;0.54;6.965;372.9852
23823;PL-2014-088790;2020-07-21;nieokreœlony;1;lotniczy standardowy;ma³e pude³ko;osoba fizyczna;K01709;urz¹dzenia techniczne;telefony;3285;612.815;720.965;0;0.59;20.965;-2514.335208
23825;PL-2014-090895;2020-02-02;œredni;9;lotniczy standardowy;woreczek foliowy;biuro w domu;K02118;artyku³y biurowe;spinacze i zszywki;Staples Pushpins;58.1;6.58;0.04;0.5;2.765;1.295
23831;PL-2014-087085;2020-10-29;nieokreœlony;16;l¹dowy;kontener;biuro w domu;K01472;meble;krzes³a;Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms;10181.745;633.43;0.03;0.69;105;1561.91
23832;PL-2014-087085;2020-10-29;nieokreœlony;22;lotniczy standardowy;ma³e opakowanie;biuro w domu;K01472;urz¹dzenia techniczne;akcesoria komputerowe;Verbatim DVD-RAM, 5.2GB, Rewritable, Type 1, DS;2317.63;104.615;0.05;0.5;6.965;1516.69
23833;PL-2014-089758;2020-05-12;niski;12;lotniczy standardowy;ma³e pude³ko;ma³a firma;K01325;artyku³y biurowe;segregatory;"Avery Trapezoid Extra Heavy Duty 4"" Binders";1691.025;146.79;0.04;0.35;10.465;1166.80725
23843;PL-2014-087303;2020-01-23;œredni;11;lotniczy standardowy;ma³e pude³ko;korporacja;K03249;artyku³y biurowe;segregatory;"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue";207.585;17.185;0;0.36;19.88;-469.60319
23844;PL-2014-085889;2020-01-23;niski;13;lotniczy ekspresowy;ma³e pude³ko;biuro w domu;K01497;artyku³y biurowe;segregatory;"Acco PRESSTEX® Data Binder with Storage Hooks, Dark Blue, 9 1/2"" X 11""";266.245;18.83;0.01;0.36;26.495;-929.42402
